time,imbalance gamma=0J,imbalance gamma=0.1J,imbalance gamma=0.5J,imbalance gamma=1J,imbalance gamma=2J,imbalance gamma=5J
4.59,-0.06618419305181046,-0.016532611359260645,0.005459862433469898,0.0009449359054867707,0.04933706121689683,0.2018754197399556
4.6000000000000005,-0.06837418538174479,-0.01780202096556966,0.005395059011119429,0.000928257650762437,0.04907337188866362,0.2014679603211024
4.61,-0.07053210294566213,-0.019057377086386253,0.005329449300009388,0.0009118698648328928,0.04881109188767912,0.20106132330632223
4.62,-0.07265716328185566,-0.020298270478910748,0.005263073985008921,0.0008957675667164406,0.0485502136815816,0.20065550703569468
4.63,-0.0747485983998079,-0.021524299698264127,0.005195973256361391,0.0008799458593642678,0.04829072977813433,0.20025050985271717
4.64,-0.07680565504722384,-0.022735071208006136,0.005128186803556123,0.0008643999276030575,0.048032632725183835,0.1998463301042021
4.65,-0.07882759497094623,-0.023930199487066813,0.005059753810345906,0.0008491250375745052,0.047775915110514926,0.1994429661402731
4.66,-0.08081369517166331,-0.025109307133123877,0.004990712949520432,0.0008341165353496793,0.04752056956174586,0.19904041631436634
4.67,-0.08276324815232544,-0.026272024962389968,0.0049211023781741805,0.0008193698449074871,0.047266588745643545,0.19863867898323184
4.68,-0.08467556216018382,-0.027417992105788998,0.004850959733345984,0.0008048804675896151,0.04701396536805642,0.19823775250693126
4.69,-0.08654996142237173,-0.028546856101504453,0.0047803221275893,0.0007906439808680633,0.046762692173860546,0.1978376352488388
4.7,-0.08838578637494687,-0.029658272983883217,0.004709226145370407,0.0007766560363338045,0.0465127619468369,0.19743832557564212
4.71,-0.09018239388532769,-0.030751907368671734,0.004637707839031965,0.0007629123591503798,0.04626416750951559,0.19703982185733337
4.72,-0.0919391574680366,-0.031827432534568344,0.004565802725828567,0.0007494087470028693,0.04601690172253398,0.1966421224671548
4.73,-0.09365546749369119,-0.03288453050113703,0.004493545784369192,0.0007361410680854665,0.04577095748458957,0.19624522578172368
4.74,-0.0953307313911669,-0.033922892102988954,0.004420971452186165,0.000723105260531074,0.045526327732378045,0.19584913018093275
4.75,-0.09696437384287171,-0.034942217060270966,0.004348113622716652,0.0007102973315559625,0.04528300544048709,0.195453834047918
4.76,-0.09855583697306702,-0.03594221404544181,0.004275005643328863,0.0006977133554583643,0.04504098362120789,0.1950593357690586
4.7700000000000005,-0.10010458052917282,-0.03692260074632835,0.004201680312877267,0.0006853494729975933,0.04480025532392743,0.1946656337339755
4.78,-0.10161008205600419,-0.03788310392545697,0.004128169880130263,0.000673201890718487,0.044560813635093954,0.19427272633553333
4.79,-0.10307183706288214,-0.03882345947565792,0.004054506041912057,0.0006612668790144303,0.04432265167815048,0.19388061196983852
4.8,-0.10448935918356661,-0.03974341247193431,0.003980719941903655,0.0006495407714176122,0.04408576261343916,0.19348928903624074
4.8100000000000005,-0.10586218032896165,-0.04064271721959236,0.003906842169352824,0.0006380199640578779,0.043850139637998484,0.1930987559373319
4.82,-0.10718985083255164,-0.041521137298669894,0.003832902758249375,0.0006267009138894481,0.043615775984979635,0.1927090110789156
4.83,-0.10847193958851703,-0.042378445604618085,0.0037589311865616135,0.0006155801378159539,0.04338266492361745,0.19232005287001508
4.84,-0.10970803418249685,-0.04321442438526169,0.003684956375801134,0.0006046542122680272,0.04315079975916435,0.19193187972294312
4.8500000000000005,-0.11089774101495511,-0.044028865274040714,0.003611006690737323,0.0005939197716664411,0.04292017383279752,0.19154449005318983
4.86,-0.1120406854171183,-0.04482156931953687,0.0035371099393682486,0.0005833735073332169,0.04269078052142281,0.19115788227941927
4.87,-0.11313651175945072,-0.04559234701129336,0.0034632933730669607,0.000573012167146387,0.04246261323710156,0.19077205482346982
4.88,-0.11418488355264103,-0.04634101830193557,0.0033895836869701386,0.0005628325543167558,0.04223566542702221,0.19038700611035406
4.89,-0.11518548354107004,-0.04706741262560407,0.003316007020516298,0.0005528315260629814,0.04200993057343913,0.19000273456825867
4.9,-0.11613801378873932,-0.04777136891270877,0.0032425889582568044,0.00054300599327909,0.04178540219357521,0.18961923862854368
4.91,-0.11704219575763891,-0.04845273560102944,0.003169354530753211,0.0005333529196771859,0.0415620738394529,0.18923651672574476
4.92,-0.11789777037853509,-0.04911137064316168,0.0030963282158083653,0.0005238693202599331,0.04133993909731758,0.18885456729756905
4.93,-0.11870449811416886,-0.049747141510329336,0.0030235339396963404,0.0005145522609324636,0.041118991587606554,0.18847338878483466
4.94,-0.11946215901484442,-0.050359925192580035,0.0029509950788059007,0.0005053988579701811,0.04089922496489561,0.18809297963158353
4.95,-0.12017055276640734,-0.05094960819537936,0.002878734461181275,0.0004964062764374145,0.040680632917791545,0.18771333828501569
4.96,-0.12082949873060173,-0.05151608653262607,0.002806774368566387,0.0004875717296657716,0.040463209168806205,0.1873344631954372
4.97,-0.12143883597780364,-0.05205926571610438,0.0027351365382377603,0.0004788924788884305,0.04024694747376916,0.18695635281626138
4.98,-0.12199842331213268,-0.05257906074140359,0.00266384216543565,0.00047036583189296807,0.040031841621785844,0.18657900560400933
4.99,-0.12250813928894085,-0.053075396070325666,0.0025929119054722543,0.0004619891421972382,0.039817885435197604,0.18620242001830797
5.0,-0.12296788222468802,-0.053548205609791746,0.0025223658765347974,0.0004537598087814062,0.039605072769456025,0.18582659452189046
5.01,-0.1233775701992107,-0.05399743268729175,0.002452223662052875,0.00044567527513047014,0.039393397513057066,0.18545152758059769
5.0200000000000005,-0.12373714105039324,-0.05442303002289191,0.0023825043138583275,0.0004377330280713742,0.039182853586935525,0.1850772176633767
5.03,-0.1240465523612606,-0.054824959697828204,0.0023132263547959624,0.0004299305974975155,0.038973434944407276,0.18470366324226542
5.04,-0.12430578143950535,-0.05520319311971679,0.0022444077822250685,0.00042226555584194746,0.0387651355711424,0.18433086279235988
5.05,-0.12451482528946999,-0.05555771098440968,0.002176066070857574,0.0004147355166989342,0.03855794948502113,0.18395881479192502
5.0600000000000005,-0.12467370057660881,-0.055888503234528375,0.0021082181765866995,0.00040733813445229623,0.03835187073613255,0.18358751772227885
5.07,-0.1247824435844523,-0.0561955690147297,0.0020408805395365557,0.0004000711039654668,0.038146893406158004,0.18321697006778226
5.08,-0.12484111016410566,-0.05647891662368607,0.001974069088203373,0.0003929321593992513,0.03794301160828459,0.1828471703158353
5.09,-0.12484977567630758,-0.056738563462854066,0.0019077992427010638,0.0003859190735082208,0.037740219487191376,0.18247811695687882
5.1000000000000005,-0.1248085349260894,-0.05697453598205859,0.0018420859192001756,0.00037902965742031775,0.03753851121889103,0.1821098084843953
5.11,-0.12471750209006707,-0.05718686962192095,0.0017769435333550708,0.00037226175990286853,0.03733788101078582,0.18174224339490674
5.12,-0.12457681063640602,-0.057375608753171894,0.0017123860050242885,0.00036561326626779155,0.037138323101060994,0.18137542018797637
5.13,-0.12438661323750205,-0.05754080661288811,0.0016484267618674488,0.0003590820981275923,0.036939831758551464,0.1810093373662079
5.14,-0.12414708167542286,-0.057682525237691365,0.0015850787443280495,0.0003526662130668469,0.03674240128273873,0.18064399343520554
5.15,-0.12385840674015652,-0.05780083539397421,0.0015223544093921281,0.00034636360344042553,0.036546026003592406,0.18027938690361214
5.16,-0.12352079812071973,-0.057895816505165745,0.0014602657358099688,0.00034017229593779084,0.03635070028165164,0.17991551628314145
5.17,-0.12313448428917542,-0.057967556576051384,0.0013988242280146505,0.00033409035137371836,0.03615641850747683,0.1795523800884844
5.18,-0.12269971237761837,-0.058016152114258195,0.001338040921552351,0.0003281158638947937,0.03596317510144076,0.1791899768373066
5.19,-0.12221674804818526,-0.058041708048897606,0.00127792638716738,0.0003222469601018103,0.03577096451372918,0.1788283050502495
5.2,-0.12168587535614916,-0.05804433764642555,0.001218490736401622,0.0003164817988509444,0.03557978122421574,0.17846736325093135
5.21,-0.12110739660616379,-0.058024162423766484,0.0011597436258633693,0.0003108185709358743,0.035389619742497484,0.17810714996594493
5.22,-0.12048163220172124,-0.0579813120587456,0.0011016942629451813,0.0003052554979745283,0.035200474607491275,0.17774766372485934
5.23,-0.11980892048789214,-0.05791592429790265,0.0010443514103064527,0.00029979083207304553,0.035012340387108515,0.1773889030602199
5.24,-0.11908961758742115,-0.057828144861723454,0.0009877233916465375,0.00029442285563801803,0.034825211678255155,0.17703086650754424
5.25,-0.11832409723024435,-0.05771812734725982,0.0009318180964438113,0.0002891498806598505,0.03463908310675217,0.17667355260526676
5.26,-0.11751275057651447,-0.057586033128308727,0.0008766429857092357,0.0002839702479154508,0.0344539493272949,0.17631695989484553
5.2700000000000005,-0.11665598603319915,-0.057432031253123066,0.0008222050970354464,0.0002788823267947683,0.03426980502323533,0.17596108692069756
5.28,-0.11575422906434661,-0.05725629833972401,0.0007685110502484747,0.0002738845150534121,0.034086644906131745,0.17560593223015306
5.29,-0.11480792199508644,-0.057059018468867934,0.000715567052824367,0.0002689752378099287,0.03390446371573685,0.17525149437345314
5.3,-0.11381752380946329,-0.05684038307472011,0.0006633789053587941,0.00026415294720183745,0.03372325621995756,0.1748977719037513
5.3100000000000005,-0.11278350994218232,-0.056600590833319676,0.0006119520074000744,0.0002594161222252075,0.033543017214746874,0.17454476337711322
5.32,-0.11170637206435907,-0.056339847548868,0.0005612913626752458,0.00025476326820771344,0.03336374152406093,0.17419246735251637
5.33,-0.11058661786336355,-0.056058366037806284,0.0005114015853578852,0.0002501929159763979,0.03318542399931794,0.17384088239185091
5.34,-0.10942477081685345,-0.05575636601088283,0.0004622869050353081,0.00024570362170519736,0.033008059519348924,0.17349000705991846
5.3500000000000005,-0.10822136996109202,-0.05543407395316796,0.0004139511733659146,0.0002412939667356536,0.03283164299038611,0.17313983992442025
5.36,-0.1069769696536467,-0.05509172300209907,0.00036639786885028433,0.0002369625567745407,0.032656169345913796,0.1727903795559184
5.37,-0.10569213933056948,-0.05472955282361117,0.0003196301037619985,0.0002327080214209659,0.032481633546745284,0.17244162452794745
5.38,-0.10436746325816071,-0.054347809486411616,0.0002736506288304851,0.00022852901402525694,0.032308030580474344,0.17209357341691045
5.39,-0.1030035402794196,-0.05394674533451258,0.00022846184031245613,0.0002244242114244425,0.03213535546134369,0.1717462248020604
5.4,-0.10160098355528527,-0.0535266188579773,0.0001840657846973225,0.00022039231306415628,0.03196360323024458,0.1713995772654984
5.41,-0.10016042030078032,-0.05308769456194876,0.00014046416577548427,0.00021643204079432245,0.031792768954592696,0.17105362939217686
5.42,-0.09868249151615924,-0.052630242834098465,9.765834951204227e-05,0.00021254213873177002,0.03162284772838119,0.17070837976989656
5.43,-0.09716785171317871,-0.05215453981047835,5.564937092201634e-05,0.00020872137278811175,0.03145383467179518,0.170363826989308
5.44,-0.09561716863659783,-0.05166086723986359,1.4437939297132132e-05,0.00020496852997370352,0.031285724930921674,0.17001996964391186
5.45,-0.09403112298102667,-0.051149512346641515,-2.5975555322223408e-05,0.00020128241828319695,0.031118513677750162,0.16967680633005702
5.46,-0.09241040810323381,-0.050620767692314265,-6.559103638553027e-05,0.00019766186655890256,0.03095219611011142,0.1693343356469174
5.47,-0.09075572973003508,-0.0500749310357525,-0.0001044087349390677,0.0001941057238467754,0.03078676745161591,0.16899255619648743
5.48,-0.08906780566188055,-0.04951230519204537,-0.0001424291832200969,0.00019061285893678858,0.03062222295153156,0.16865146658366184
5.49,-0.08734736547225877,-0.04893319789019593,-0.0001796532093996336,0.00018718216024923162,0.030458557884320166,0.16831106541612692
5.5,-0.08559515020304266,-0.048337921629656666,-0.000216081930594989,0.00018381253569421974,0.03029576754961613,0.16797135130435775
5.51,-0.0838119120558979,-0.0477267935357576,-0.0002517167480912572,0.00018050291192955883,0.0301338472722104,0.1676323228616184
5.5200000000000005,-0.08199841407988083,-0.047100135214099864,-0.00028655934003239545,0.00017725223409861143,0.029972792401912824,0.16729397870395887
5.53,-0.08015542985534956,-0.04645827260397506,-0.00032061165683503775,0.00017405946571211433,0.029812598313621288,0.16695631745022008
5.54,-0.07828374317431464,-0.04580153583091021,-0.0003538759138764418,0.00017092358844816437,0.029653260406796552,0.16661933772202908
5.55,-0.07638414771736352,-0.045130259058395815,-0.00038635458679700746,0.00016784360143060067,0.029494774105359552,0.1662830381438019
5.5600000000000005,-0.07445744672728094,-0.04444478033868626,-0.0004180504045164623,0.00016481852107858147,0.029337134857691172,0.16594741734274243
5.57,-0.07250445267949834,-0.04374544146297224,-0.0004489663440927808,0.00016184738099477128,0.029180338136517867,0.16561247394880113
5.58,-0.07052598694950338,-0.043032587810839684,-0.0004791056244107065,0.0001589292316911077,0.029024379438959465,0.16527820659472192
5.59,-0.0685228794773451,-0.04230656819911578,-0.0005084717003110065,0.0001560631399460772,0.028869254286192244,0.16494461391606063
5.6000000000000005,-0.06649596842936314,-0.04156773473016299,-0.0005370682571650504,0.00015324818870700622,0.028714958223156846,0.1646116945511023
5.61,-0.06444609985728138,-0.04081644263968937,-0.0005648992042151372,0.0001504834769876491,0.028561486818557476,0.1642794471408594
5.62,-0.062374127354793696,-0.04005305014422558,-0.0005919686699310452,0.00014776811954069765,0.028408835664820217,0.16394787032907213
5.63,-0.06028091171178526,-0.03927791828809037,-0.0006182809948613734,0.0001451012462977546,0.028257000378004438,0.16361696276220836
5.64,-0.05816732056632029,-0.038491410790099254,-0.0006438407273414147,0.00014248200229600769,0.02810597659777077,0.16328672308946485
5.65,-0.056034228054537484,-0.03769389389002317,-0.0006686526163597889,0.00013990954758475615,0.02795575998690183,0.16295714996276478
5.66,-0.05388251445858832,-0.03688573619483891,-0.0006927216071383616,0.0001373830568740477,0.02780634623126442,0.162628242036761
5.67,-0.051713065852757534,-0.03606730852484666,-0.000716052834494813,0.00013490171903911648,0.027657731039806194,0.16229999796883215
5.68,-0.04952677374790609,-0.03523898375971392,-0.0007386516178276471,0.0001324647370592156,0.027509910144417244,0.1619724164190309
5.69,-0.04732453473437379,-0.03440113668457307,-0.0007605234554104923,0.0001300713279318447,0.02736287930003055,0.1616454960501734
5.7,-0.04510725012348385,-0.033554143836146876,-0.0007816740184751233,0.00012772072232594862,0.02721663428418096,0.16131923552780156
5.71,-0.04287582558778628,-0.03269838334888036,-0.000802109146562734,0.00012541216412591087,0.027071170896823066,0.16099363352012563
5.72,-0.04063117080018483,-0.03183423480132075,-0.0008218348408556377,0.0001231449103780386,0.02692648496033146,0.16066868869802564
5.73,-0.0383741990720842,-0.030962079062673755,-0.0008408572601716788,0.00012091823121044743,0.026782572319442723,0.16034439973504888
5.74,-0.036105826990701265,-0.03008229813963543,-0.00085918271413379,0.00011873140951661486,0.026639428841203627,0.16002076530741305
5.75,-0.03382697405567938,-0.02919527502355552,-0.0008768176591885469,0.00011658374051439058,0.026497050414876475,0.15969778409400348
5.76,-0.0315385623151485,-0.028301393538022874,-0.0008937686922447938,0.00011447453169793166,0.02635543295151413,0.15937545477637474
5.7700000000000005,-0.029241516001370108,-0.027401038186968336,-0.0009100425461070118,0.00011240310276019964,0.026214572383941134,0.1590537760387498
5.78,-0.026936761166111736,-0.026494594003093543,-0.0009256460841338787,0.00011036878533038992,0.02607446466674811,0.15873274656801753
5.79,-0.024625225315886463,-0.025582446396968935,-0.0009405862947010267,0.00010837092252731444,0.02593510577615503,0.1584123650536779
5.8,-0.022307837047204456,-0.02466498100670241,-0.0009548702870186275,0.00010640886891354691,0.025796491710116637,0.15809263018795117
5.8100000000000005,-0.019985525681971993,-0.02374258354826689,-0.0009685052848315009,0.00010448199041669669,0.025658618487876785,0.1577735406657057
5.82,-0.017659220903182983,-0.0228156396665476,-0.000981498622857435,0.00010258966414045599,0.02552148214981788,0.15745509518442152
5.83,-0.015329852391037816,-0.021884534787176287,-0.0009938577404626683,0.00010073127790059907,0.025385078757460728,0.15713729244418953
5.84,-0.012998349459634776,-0.020949653969291288,-0.0010055901779632151,9.890623017304473e-05,0.02524940439340871,0.15682013114771082
5.8500000000000005,-0.01066564069436931,-0.020011381758996125,-0.0010167035710115274,9.711393001189335e-05,0.025114455161297896,0.15650361000029764
5.86,-0.008332653590183007,-0.019070102043839326,-0.0010272056460963203,9.535379694365631e-05,0.02498022718571665,0.15618772770987221
5.87,-0.006000314190797032,-0.018126197908246985,-0.0010371042161451554,9.362526049145736e-05,0.02484671661179297,0.1558724829869687
5.88,-0.00366954672907215,-0.01718005148997471,-0.001046407175034664,9.19277600988067e-05,0.02471391960517549,0.15555787454473122
5.89,-0.0013412732686293013,-0.01623204383763797,-0.0010551224942037586,9.026074505091267e-05,0.024581832352030902,0.155243901098908
5.9,0.0009835866531315463,-0.015282554769382074,-0.001063258216738515,8.862367443532647e-05,0.024450451058912852,0.15493056136780392
5.91,0.0033041163804775884,-0.014331962732833166,-0.0010708224542076365,8.701601669392923e-05,0.024319771952867282,0.1546178540723897
5.92,0.005619402493122427,-0.013380644666106868,-0.0010778233812057997,8.543724948679227e-05,0.0241897912810338,0.15430577793621839
5.93,0.007928535158199943,-0.012428975860161033,-0.0010842692315755993,8.388685964103878e-05,0.024060505310469105,0.15399433168539636
5.94,0.01023060848030422,-0.011477329822450304,-0.0010901682940999608,8.23643431150573e-05,0.023931910328147156,0.15368351404858466
5.95,0.012524720849456161,-0.010526078141930968,-0.001095528907697123,8.086920466760318e-05,0.023804002640922382,0.1533733237569967
5.96,0.014809975286872605,-0.00957559035547207,-0.0011003594582812929,7.940095761526148e-05,0.0236767785754464,0.153063759544401
5.97,0.0170854797884047,-0.008626233815732636,-0.0011046683733576777,7.795912380746035e-05,0.023550234478173112,0.1527548201471186
5.98,0.019350347665516084,-0.007678373560633764,-0.0011084641192572052,7.654323357223145e-05,0.023424366714923407,0.15244650430402562
5.99,0.021603697883671127,-0.006732372184204229,-0.00111175519610307,7.51528255426826e-05,0.023299171670846705,0.15213881075655108
6.0,0.02384465539800995,-0.005788589709078808,-0.0011145501344926028,7.378744630753363e-05,0.023174645750420907,0.1518317382486697
6.01,0.02607235148618002,-0.004847383460599453,-0.0011168574915953375,7.244665038541659e-05,0.02305078537735424,0.1515252855268571
6.0200000000000005,0.028285924078202875,-0.003909107942565052,-0.001118685846820724,7.113000015442064e-05,0.02292758699463218,0.15121945134020107
6.03,0.030484518083250478,-0.0029741147146816922,-0.0011200437990752325,6.983706581742436e-05,0.022805047064268436,0.15091423444030846
6.04,0.03266728571321257,-0.0020427522717709643,-0.0011209399618703879,6.856742501384215e-05,0.022683162067031304,0.1506096335812843
6.05,0.03483338680293004,-0.0011153659248401932,-0.0011213829608935381,6.732066273279682e-05,0.02256192850244303,0.15030564751973158
6.0600000000000005,0.03698198912697899,-0.00019229768380048728,-0.0011213814295806862,6.609637127243761e-05,0.02244134288876876,0.1500022750147509
6.07,0.03911226871288507,0.0007261138578787104,-0.0011209440060436437,6.489415021454412e-05,0.022321401762892802,0.1496995148279407
6.08,0.04122341015065517,0.0016395336366617959,-0.001120079329832625,6.371360617697846e-05,0.022202101680421693,0.14939736572339785
6.09,0.04331460689850859,0.002547630230526631,-0.0011187960378932597,6.255435258187992e-05,0.02208343921525737,0.14909582646771632
6.1000000000000005,0.04538506158469733,0.0034500759685930985,-0.001117102762321472,6.141600964357234e-05,0.021965410959495172,0.14879489582998853
6.11,0.047433986305301976,0.004346547038731078,-0.0011150081260164872,6.029820430943833e-05,0.021848013523423873,0.14849457258179452
6.12,0.04946060291789709,0.005236723593109559,-0.0011125207404767451,5.920057020509725e-05,0.021731243535481032,0.1481948554971628
6.13,0.051464143330974266,0.006120289851837938,-0.0011096492021722732,5.8122747292566664e-05,0.021615097642193576,0.1478957433526773
6.140000000000001,0.05344384978901984,0.006996934204444952,-0.001106402089516179,5.706438182114223e-05,0.02149957250815557,0.14759723492738305
6.15,0.05539897515314064,0.007866349309289929,-0.0011027879604599046,5.6025126287563136e-05,0.021384664815633052,0.14729932900276888
6.16,0.05732878317713952,0.008728232190843805,-0.0010988153486675898,5.500463942094032e-05,0.02127037126453858,0.1470020243627667
6.17,0.05923254877893396,0.009582284334809857,-0.001094492761728885,5.400258595881034e-05,0.021156688572431276,0.14670531979375062
6.18,0.06110955830722509,0.010428211780997426,-0.0010898286775061193,5.3018636446273104e-05,0.021043613474426945,0.14640921408453858
6.19,0.06295910980331734,0.011265725214026403,-0.0010848315419384757,5.205246722893454e-05,0.020931142723238302,0.14611370602639154
6.2,0.06478051325799453,0.012094540051847173,-0.0010795097664196803,5.1103760395621816e-05,0.0208192730889654,0.1458187944130129
6.21,0.06657309086336112,0.012914376531963529,-0.001073871724713188,5.0172203761204415e-05,0.020708001358822642,0.14552447804054988
6.22,0.06833617725955694,0.013724959795400499,-0.001067925751292697,4.9257490556620315e-05,0.020597324337137537,0.14523075570758215
6.23,0.07006911977625681,0.014526019968371901,-0.0010616801379571671,4.835931936784245e-05,0.020487238845346954,0.14493762621508385
6.24,0.07177127866886956,0.01531729224162052,-0.0010551431321975673,4.747739411315455e-05,0.020377741721874138,0.14464508836652887
6.25,0.07344202734935298,0.016098516947352096,-0.0010483229345305458,4.661142401517389e-05,0.020268829822244188,0.14435314096779936
6.26,0.07508075261156028,0.0168694396339157,-0.0010412276960870207,4.5761123481254936e-05,0.02016050001871619,0.1440617828271656
6.2700000000000005,0.07668685485104143,0.017629811138076556,-0.0010338655170201304,4.492621186343933e-05,0.02005274920014229,0.14377101275528859
6.28,0.07825974827921883,0.018379387654904895,-0.0010262444435258262,4.410641344743498e-05,0.01994557427196758,0.14348082956521727
6.29,0.07979886113186614,0.019117930805267396,-0.001018372466573425,4.330145740904859e-05,0.019838972156211016,0.14319123207239054
6.3,0.08130363587181204,0.019845207700897507,-0.0010102575193752968,4.251107781973705e-05,0.019732939791361807,0.1429022190946361
6.3100000000000005,0.08277352938580418,0.02056099100700727,-0.0010019074755159966,4.173501343050241e-05,0.019627474132463865,0.14261378945217126
6.32,0.08420801317545858,0.021265059002433515,-0.0009933301474433834,4.097300753259578e-05,0.01952257215071291,0.1423259419676025
6.33,0.08560657354223716,0.021957195637412805,-0.0009845332839475921,4.022480795478987e-05,0.019418230833390282,0.1420386754659174
6.34,0.08696871176638053,0.022637190588839014,-0.0009755245691346617,3.9490167012114224e-05,0.019314447183862982,0.14175198877444178
6.3500000000000005,0.08829394427974124,0.02330483931306721,-0.0009663116201575437,3.8768841515751754e-05,0.019211218221544434,0.14146588072294705
6.36,0.08958180283245719,0.023959943096232214,-0.000956901985748557,3.8060592516570535e-05,0.019108540981833504,0.14118035014356253
6.37,0.09083183465341006,0.02460230910207259,-0.000947303144867304,3.7365185238427305e-05,0.01900641251612211,0.14089539587075356
6.38,0.09204360260441158,0.025231750417216283,-0.000937522504602081,3.668238906991278e-05,0.018904829891420602,0.1406110167413217
6.390000000000001,0.09321668532807052,0.025848086094019625,-0.0009275673993422396,3.601197752309774e-05,0.01880379019033047,0.1403272115944055
6.4,0.09435067738928865,0.026451141190893226,-0.0009174450888374341,3.535372821559177e-05,0.018703290511044118,0.14004397927148002
6.41,0.09544518941034301,0.027040746810115007,-0.0009071627570236218,3.47074226290918e-05,0.018603327967285095,0.1397613186163561
6.42,0.09649984819950712,0.027616740133135437,-0.0008967275109015082,3.407284607602253e-05,0.018503899688295213,0.139479228475181
6.43,0.09751429687317302,0.028178964453366304,-0.0008861463787993005,3.3449787686797106e-05,0.018405002818756407,0.13919770769643933
6.44,0.0984881949714324,0.02872726920644081,-0.0008754263097291112,3.2838040379615416e-05,0.018306634518468905,0.13891675513094576
6.45,0.09942121856708515,0.029261509997955654,-0.0008645741718063711,3.223740081916039e-05,0.018208791962341722,0.13863636963179923
6.46,0.10031306036803861,0.02978154862874194,-0.0008535967512899385,3.164766920111615e-05,0.018111472340392773,0.13835655005448833
6.47,0.1011634298130665,0.030287253117603788,-0.0008425007517383104,3.106864923323855e-05,0.01801467285767036,0.13807729525681325
6.48,0.1019720531609028,0.030778497721558613,-0.0008312927925852806,3.050014812077148e-05,0.017918390734284455,0.13779860409885877
6.49,0.10273867357264266,0.031255162953572106,-0.0008199794086637298,2.994197654291862e-05,0.01782262320525343,0.1375204754429944
6.5,0.10346305118742649,0.03171713559779312,-0.0008085670490017897,2.9393948603993663e-05,0.017727367520236768,0.13724290815387435
6.51,0.10414496319138954,0.0321643087222895,-0.0007970620760237156,2.8855881637672356e-05,0.017632620943532507,0.13696590109843707
6.5200000000000005,0.10478420387985735,0.03259658168932358,-0.0007854707649946895,2.8327596193403367e-05,0.017538380754077716,0.1366894531459059
6.53,0.10538058471277326,0.03301386016314808,-0.0007737993028909007,2.780891602290458e-05,0.017444644245355603,0.13641356316778905
6.54,0.10593393436334396,0.0334160561153349,-0.0007620537880588229,2.7299668057612604e-05,0.01735140872546175,0.13613823003787884
6.55,0.10644409875989697,0.03380308782764502,-0.0007502402293946369,2.6799682369331967e-05,0.017258671516894825,0.13586345263225022
6.5600000000000005,0.10691094112093676,0.034174879892448815,-0.0007383645456824786,2.630879198407994e-05,0.017166429956334387,0.13558922982920954
6.57,0.10733434198340241,0.03453136321071953,-0.0007264325652939222,2.5826832868388988e-05,0.017074681394640617,0.13531556050939375
6.58,0.10771419922411943,0.03487247498760503,-0.0007144500253702706,2.5353643919468882e-05,0.016983423196854416,0.13504244355571055
6.59,0.10805042807444797,0.03519815872559647,-0.0007024225715732015,2.488906693829717e-05,0.016892652742096562,0.13476987785330244
6.6000000000000005,0.10834296112813364,0.03550836421530098,-0.0006903557576349568,2.4432946613776876e-05,0.016802367423655717,0.13449786228954455
6.61,0.10859174834236258,0.035803047523829894,-0.0006782550448433781,2.398513033895723e-05,0.01671256464874732,0.13422639575404646
6.62,0.10879675703203251,0.03608217098082048,-0.0006661258019326551,2.3545468192025506e-05,0.01662324183832107,0.1339554771386511
6.63,0.10895797185725048,0.036345703162125265,-0.0006539733046032328,2.3113812931557787e-05,0.016534396427061015,0.13368510533743597
6.640000000000001,0.1090753948040713,0.03659361887117828,-0.0006418027353392524,2.2690019962385082e-05,0.016446025863385345,0.13341527924671148
6.65,0.10914904515849139,0.03682589911803365,-0.0006296191832731641,2.227394734932737e-05,0.016358127609344287,0.1331459977650223
6.66,0.10917895947372039,0.03704253109612773,-0.0006174276438678831,2.1865455638228443e-05,0.016270699140714873,0.13287725979314666
6.67,0.10916519153075017,0.03724350815675586,-0.0006052330189239155,2.146440782341006e-05,0.016183737946754158,0.1326090642340486
6.68,0.10910781229224419,0.0374288297812954,-0.0005930401164334668,2.1070669347149525e-05,0.01609724153001873,0.1323414099929553
6.69,0.10900690984977919,0.03759850155121345,-0.0005808536504928289,2.0684108063563374e-05,0.016011207406364632,0.1320742959773312
6.7,0.1088625893644609,0.03775253511589629,-0.000568678241373847,2.0304594268378153e-05,0.015925633104947223,0.13180772109682568
6.71,0.10867497300095381,0.037890948158242455,-0.0005565184154719911,1.9932000548267186e-05,0.01584051616812313,0.1315416842632706
6.72,0.1084441998549519,0.038013764358129594,-0.0005443786053853333,1.9566201719435367e-05,0.01575585415153915,0.13127618439068348
6.73,0.10817042587413397,0.03812101335372435,-0.0005322631500321506,1.9207074827599924e-05,0.015671644623903715,0.13101122039526472
6.74,0.10785382377263737,0.038212730700675906,-0.0005201762947436996,1.8854499126563352e-05,0.015587885166801076,0.13074679119539867
6.75,0.10749458293909636,0.038288957829240716,-0.0005081221914341003,1.8508356084327368e-05,0.015504573374691239,0.1304828957116536
6.76,0.10709290933828511,0.03834974199939872,-0.0004961048988186074,1.8168529308927248e-05,0.015421706854909976,0.13021953286678237
6.7700000000000005,0.10664902540641674,0.038395136253855176,-0.00048412838261120304,1.7834904437230918e-05,0.015339283227581175,0.1299567015857213
6.78,0.10616316994014537,0.03842519936908672,-0.000472196515772623,1.7507369133253332e-05,0.015257300125684981,0.129694400795557
6.79,0.10563559797931939,0.03843999580438544,-0.000460313078859502,1.7185813081081575e-05,0.015175755194872412,0.12943262942555814
