time,imbalance Delta=5J,imbalance Delta=10J,imbalance Delta=15J,imbalance Delta=20J,imbalance Delta=30J,imbalance Delta=50J
15.035035035035035,-0.0007047742791095393,-0.008345536982855652,-0.0113826471516294,-0.008769101517696332,-0.0013468204849252027,0.005629981866553023
15.055055055055055,-0.000701153867153026,-0.008330454976290314,-0.011377900112781218,-0.008780308243990384,-0.0013775252870176086,0.005585916458806066
15.075075075075075,-0.0006975526083995778,-0.008315396281680924,-0.01137310496322947,-0.008791396522516474,-0.0014080367671802374,0.0055421002315269655
15.095095095095095,-0.0006939703990470336,-0.00830036092665136,-0.011368262221782922,-0.008802367239812293,-0.001438356158891603,0.00549853175236769
15.115115115115115,-0.0006904071358559277,-0.00828534893783752,-0.011363372402455968,-0.008813221275867207,-0.0014684846875938004,0.005455209597195219
15.135135135135135,-0.000686862716165991,-0.00827036034085056,-0.011358436014533957,-0.008823959503883018,-0.0014984235707438884,0.005412132350066781
15.155155155155155,-0.0006833370378745707,-0.008255395160248154,-0.01135345356254594,-0.008834582790393376,-0.0015281740178668055,0.005369298603241819
15.175175175175175,-0.0006798299994469903,-0.008240453419583738,-0.011348425546501319,-0.008845091995507134,-0.001557737230605434,0.0053267069570021655
15.195195195195195,-0.0006763414999073208,-0.008225535141422304,-0.011343352461786874,-0.008855487972606553,-0.0015871144027755843,0.005284356019693431
15.215215215215215,-0.0006728714388328366,-0.008210640347353172,-0.011338234799216682,-0.00886577156875331,-0.001616306720429589,0.005242244407668142
15.235235235235235,-0.0006694197163589141,-0.00819576905800469,-0.011333073045050629,-0.008875943624523014,-0.0016453153618831567,0.005200370745275927
15.255255255255255,-0.0006659862331564112,-0.008180921293057773,-0.011327867681169577,-0.008886004974036778,-0.0016741414977740066,0.005158733664716926
15.275275275275275,-0.0006625708904613795,-0.008166097071262805,-0.011322619185004684,-0.00889595644526208,-0.0017027862911123612,0.0051173318060717884
15.295295295295295,-0.0006591735900659187,-0.008151296410468065,-0.01131732802956583,-0.00890579885967057,-0.0017312508973311852,0.005076163817258478
15.315315315315315,-0.0006557942342892559,-0.008136519327630265,-0.011311994683505175,-0.00891553303273817,-0.0017595364643343062,0.005035228353983005
15.335335335335335,-0.0006524327259634505,-0.008121765838793427,-0.011306619611229939,-0.008925159773579924,-0.0017876441325458473,0.0049945240796434795
15.355355355355355,-0.0006490889684867898,-0.008107035959108555,-0.011301203272864865,-0.008934679885199387,-0.0018155750349590355,0.00495404966533388
15.375375375375375,-0.0006457628658006476,-0.008092329702881727,-0.01129574612425742,-0.0089440941647329,-0.001843330297197715,0.004913803789823888
15.395395395395395,-0.0006424543223455884,-0.008077647083579428,-0.011290248617087953,-0.008953403403045936,-0.0018709110375506044,0.00487378513946219
15.415415415415415,-0.0006391632430875135,-0.008062988113820169,-0.011284711198921826,-0.008962608384937794,-0.0018983183670163925,0.004833992408136208
15.435435435435435,-0.0006358895335393522,-0.008048352805392296,-0.011279134313204077,-0.008971709889226694,-0.0019255533893549684,0.004794424297249238
15.455455455455455,-0.0006326330997412574,-0.008033741169274765,-0.011273518399235127,-0.008980708688896659,-0.001952617201134925,0.004755079515727956
15.475475475475475,-0.0006293938482128392,-0.008019153215647307,-0.011267863892339136,-0.00898960555121553,-0.0019795108917803755,0.004715956779861037
15.495495495495495,-0.0006261716860059413,-0.008004588953900334,-0.011262171223846998,-0.008998401237638967,-0.0020062355436167717,0.004677054813336912
15.515515515515515,-0.0006229665207012972,-0.007990048392647081,-0.01125644082112412,-0.009007096503951324,-0.002032792231917234,0.004638372347190639
15.535535535535535,-0.0006197782603941451,-0.007975531539736083,-0.01125067310751953,-0.009015692100333254,-0.002059182024954899,0.004599908119793286
15.555555555555555,-0.0006166068136243194,-0.007961038402262546,-0.011244868502593645,-0.009024188771026571,-0.0020854059840527545,0.004561660876720212
15.575575575575575,-0.0006134520894989642,-0.007946568986579701,-0.011239027422025483,-0.009032587254489043,-0.002111465163611541,0.004523629370776001
15.595595595595595,-0.0006103139976171429,-0.007932123298310022,-0.011233150277671425,-0.009040888283672603,-0.002137360611162098,0.004485812361958615
15.615615615615615,-0.0006071924480463425,-0.007917701342356392,-0.011227237477530412,-0.009049092585947494,-0.002163093367411252,0.004448208617410042
15.635635635635635,-0.0006040873513208297,-0.007903303122913596,-0.011221289425943269,-0.009057200883357423,-0.002188664466285531,0.004410816911329343
15.655655655655655,-0.000600998618520289,-0.0078889286434781,-0.011215306523508627,-0.009065213892473264,-0.00221407493497542,0.004373636024977055
15.675675675675675,-0.0005979261612205772,-0.007874577906859831,-0.011209289167130557,-0.009073132324449153,-0.0022393257939789454,0.004336664746658274
15.695695695695695,-0.0005948698914899492,-0.007860250915191894,-0.01120323775001529,-0.00908095688506539,-0.002264418057146736,0.004299901871628833
15.715715715715715,-0.0005918297218869412,-0.007845947669941199,-0.011197152661829322,-0.009088688274689873,-0.0022893527317376164,0.004263346202063166
15.735735735735735,-0.0005888055654547641,-0.00783166817191907,-0.011191034288635125,-0.009096327188439321,-0.002314130818443949,0.004226996547031479
15.755755755755755,-0.0005857973357197288,-0.007817412421292497,-0.011184883012923065,-0.009103874316183938,-0.0023387533114372014,0.00419085172250578
15.775775775775776,-0.0005828049466794633,-0.007803180417586424,-0.011178699213639669,-0.009111330342585017,-0.0023632211984125837,0.004154910551212775
