time,imbalance Delta=0.1J,imbalance Delta=0.3J,imbalance Delta=0.5J,imbalance Delta=3J,imbalance Delta=5J,imbalance Delta=10J
5.6000000000000005,-0.07916623138513627,-0.07099854883393218,-0.05376173362800315,-0.07766462617740462,-0.0699083072417132,-0.06863472616234675
5.65,-0.06861840651478011,-0.062111878510465686,-0.04728821745859031,-0.07492735488983061,-0.06512235447466269,-0.062421877608456446
5.7,-0.057500023684488644,-0.05275341412277796,-0.04050291381798232,-0.07216946256914449,-0.06056349199966006,-0.05626886554700204
5.75,-0.0459226546295866,-0.04301881356101949,-0.03347778278835673,-0.06940466467396784,-0.056225909221968344,-0.05024727794123906
5.800000000000001,-0.03400130294782917,-0.033006028276572896,-0.026285588644145947,-0.0666499901771948,-0.05210099000195892,-0.04444408017715227
5.8500000000000005,-0.021853288665741592,-0.022814369186301732,-0.018999190478618793,-0.06392534978998962,-0.048179812422433334,-0.03894421189303358
5.9,-0.009597091373702937,-0.012543539760031244,-0.011690880724537863,-0.061252992368280974,-0.044455287162719265,-0.033814383029191764
5.95,0.002648748278881286,-0.002292694571434436,-0.004431712530064734,-0.05865682912198456,-0.040923913400159856,-0.029092180183076233
6.0,0.014766713468316742,0.007840486413541195,0.0027092123531015466,-0.056161652651511504,-0.037586825098852236,-0.024783367040265868
6.050000000000001,0.026641468724007314,0.017760729921488222,0.009665348405901634,-0.05379232096706073,-0.034450344672792274,-0.02086733435205118
6.1000000000000005,0.038160919609204494,0.027376026173185575,0.016373296695477928,-0.051572903186125764,-0.03152577566810106,-0.017308539804659077
6.15,0.04921728771844668,0.036598486469214986,0.02277331870274873,-0.04952584841794251,-0.02882855382275897,-0.014070273128738176
6.2,0.05970813216363566,0.04534510468153377,0.028809865561548867,-0.0476712379444078,-0.026376870060146145,-0.011126919404017636
6.25,0.06953728081766554,0.05353851305287477,0.03443203503917791,-0.04602603442878466,-0.024190034097247872,-0.008471225377899008
6.300000000000001,0.0786156462890701,0.06110763414835362,0.03959394167135401,-0.04460358470861501,-0.02228658452197957,-0.00611499715001807
