time,imbalance Delta=5J,imbalance Delta=10J,imbalance Delta=15J,imbalance Delta=20J,imbalance Delta=30J,imbalance Delta=50J
17.137137137137138,-0.0008223851714020888,-0.01946848175300219,-0.045179298810656715,-0.0646779214107614,-0.08907755374526385,-0.10926343853366889
17.157157157157158,-0.0008181740150883243,-0.0194324124726609,-0.04513642954121905,-0.06463841702614354,-0.08904877055060587,-0.10924992954505987
17.177177177177178,-0.0008139851244112484,-0.019396411546093763,-0.04509360406485358,-0.0645989381355622,-0.08901998871666941,-0.10923640539188055
17.197197197197198,-0.0008098183782674212,-0.019360478842214285,-0.045050822355738644,-0.0645594847809734,-0.08899120836760516,-0.10922286624618215
17.217217217217218,-0.0008056736562268921,-0.01932461423013991,-0.045008084387715946,-0.06452005700353355,-0.088962429626255,-0.10920931227842326
17.237237237237238,-0.0008015508385155259,-0.019288817579192055,-0.04496539013425954,-0.06448065484361135,-0.08893365261416722,-0.10919574365743456
17.25725725725726,-0.0007974498060406426,-0.019253088758897342,-0.04492273956852008,-0.06444127834079327,-0.08890487745161021,-0.10918216055043894
17.27727727727728,-0.0007933704403691455,-0.01921742763898817,-0.04488013266330295,-0.06440192753389005,-0.08887610425758372,-0.10916856312305404
17.2972972972973,-0.0007893126237204853,-0.01918183408938958,-0.04483756939107718,-0.06436260246094802,-0.08884733314983237,-0.10915495153935598
17.31731731731732,-0.0007852762389862281,-0.019146307980236553,-0.04479504972400307,-0.06432330315925953,-0.0888185642448605,-0.10914132596185719
17.33733733733734,-0.0007812611696965607,-0.019110849181877047,-0.044752573633898965,-0.06428402966536957,-0.08878979765794509,-0.10912768655151342
17.35735735735736,-0.0007772673000311231,-0.019075457564866602,-0.044710141092302425,-0.0642447820150841,-0.08876103350314271,-0.10911403346775247
17.37737737737738,-0.0007732945148277853,-0.01904013299997022,-0.044667752070420515,-0.06420556024347869,-0.0887322718933038,-0.10910036686850816
17.3973973973974,-0.0007693426995473499,-0.01900487535816222,-0.044625406539135104,-0.06416636438490765,-0.08870351294008487,-0.10908668691021142
17.41741741741742,-0.0007654117402979485,-0.018969684510627,-0.0445831044690191,-0.06412719447301095,-0.08867475675396044,-0.10907299374778606
17.43743743743744,-0.0007615015238285686,-0.018934560328760147,-0.04454084583034364,-0.06408805054072297,-0.08864600344423428,-0.1090592875347048
17.45745745745746,-0.0007576119375005061,-0.018899502684168186,-0.04449863059308504,-0.06404893262028202,-0.08861725311906524,-0.10904556842298871
17.47747747747748,-0.0007537428693170367,-0.01886451144866974,-0.04445645872696359,-0.06400984074323648,-0.0885885058854222,-0.1090318365632155
17.4974974974975,-0.0007498942079039381,-0.018829586494295766,-0.044414330201414505,-0.06397077494044874,-0.08855976184919537,-0.10901809210450508
17.51751751751752,-0.0007460658424933153,-0.018794727693287418,-0.04437224498559547,-0.06393173524211745,-0.0885310211151222,-0.10900433519459862
17.53753753753754,-0.000742257662950864,-0.018759934918077453,-0.044330203048400095,-0.06389272167776312,-0.08850228378682792,-0.10899056597982684
17.55755755755756,-0.0007384695597450197,-0.018725208041322605,-0.0442882043584656,-0.06385373427624375,-0.08847354996683601,-0.10897678460512891
17.57757757757758,-0.0007347014239503513,-0.018690546935894642,-0.044246248884171065,-0.06381477306578853,-0.08844481975657911,-0.10896299121405201
17.5975975975976,-0.0007309531472612235,-0.018655951474878647,-0.044204336593545536,-0.06377583807395493,-0.08841609325640942,-0.1089491859488094
17.61761761761762,-0.0007272246219583722,-0.018621421531571467,-0.04416246745438767,-0.06373692932768552,-0.08838737056561231,-0.10893536895025949
